Name,Cuisine,Ratings,Review,Map,Open Time,Close Time,Payment Methods,Best Dishes,Budget in USD,Phone Number
Maxi Donas (Los Palos Grandes),Internacional,4.6,151,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:30am, 5:30pm,mastercard & visa,"Dona de nutella, Dona de mocca, Dona maxichoco",- - -,0212-419.0132 
Pastas Morandi,Italiana,4.6,151,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:30am, 3:00pm,mastercard & visa,"Pasticho boloña, Cinta tres salsas, Tortelonia jamon y quedo en salsa 5 quesos",- - -,0212-451.7138
Damasco,Arabe,4.6,141,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 4:30pm,mastercard & visa,"Kibbe naye crudo, Crema de pimentón, Ensalada shanklish",- - -,0212-266.6695
Galia,Francesa,4.6,74,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:00am, 6:00pm,mastercard & visa,"Tartaleta de fresa, Torta de queso criollo , Tartaleta de frutas ",- - -,0212-238.0142
Recoveco,Internacional,4.6,68,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 2:00pm, 8:00pm,mastercard & visa,"Crema de zanahoria, Tartar de atun con huevo escalfado, Tamal de cazon",- - -,0424 1446572
Shawarma de Harb,Arabe,4.6,62,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 9:00pm,mastercard & visa,"Shawarma de carne, Shawarma harb, Plato mixto familiar",- - -,0424-446.6942
Fresh Fish & Meat (Macaracuay),Pescados y Mariscos,4.6,59,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 9:00am, 8:00pm,mastercard & visa,"Jim Smith, Jim Smith, Boston whaler",- - -,0212-988.5249
Susy's Cookies (C.C. Lider),Internacional,4.6,56,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:00am, 7:30pm,mastercard & visa,"Cookie Brownie, Brownie, Avena",- - -,0424-176.5434
Los Parrilleros,Parrillada,4.6,44,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 8:00pm,mastercard & visa,"Chistoburguer, Maestra parrillera, Choripan los parrilleros",- - -,0212-943.4623
Esquina Carbone (Celicor Boutique),Internacional,4.6,41,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 9:00am, 7:00pm,mastercard & visa,"Espresso, Croissant, Capuccino",- - -,0212-263.9214
Goldfish,Japonesa,4.6,41,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 8:30pm,mastercard & amex,"Goldfish roll, Will roll, Ceviche de mero",- - -,0212-286.9492
Paulas Cake,Internacional,4.6,40,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 10:30am, 7:00pm,mastercard & visa,"Delicia de melocotón , Torta de chocolate, Torta de queso",- - -,0212-451.8011
Don Manuel Grill,Pizzería,4.6,40,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:00am, 7:00pm,mastercard & visa,"Hamburguesa DMG, Pizza mexicana , Merengada de oreo",- - -,0412-331.8418
Caprara ,Pizzería,4.6,38,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 9:00pm,mastercard & visa,"Paperino, Siena, Pizza Napoli",- - -,0212-211.5511
Balkanes Gourmet,Mediterránea,4.6,36,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 1:00pm, 9:00pm,mastercard & visa,"Musaka, Limonada con pepino, Antipasto de caraotas blancas",- - -,0212-9615365
The Veggies,Vegetariana,4.6,36,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:30am, 3:30pm,mastercard & visa,"Lumpias, Croquetas de auyama, Hamburguesas de lentejas",- - -,0412-991.7000
El Canario,Venezolana,4.6,32,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:00am, 7:00pm,mastercard & visa,"Arepa de pernil, Arepa mixta de pernil, Arepa con queso telita",- - -,0212-443.6945
Lucky Luciano's (Manzanares),Pizzería,4.6,29,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 10:00am, 9:00pm,mastercard & visa,"Pizza charcutera, Pizza capresa especial, Pizza prosciutto funghi",- - -,0212-941.0077 
Coco Factory (Santa Monica),Internacional,4.6,26,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:00am, 8:00pm,mastercard & visa,"Cocadas, Cocada de Pirulin, Cocadas con sirope de parchita",- - -,0412-605.3801
Reader's Café,Internacional,4.6,25,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:30am, 3:30pm,mastercard & visa,"Marquesa de chocolate, Pasticho de berenjenas, Marquesa de chocolate",- - -,0212-264.2737
Fragolate (C. C. Metrocenter),Internacional,4.6,24,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 9:00am, 7:00pm,mastercard & visa,"Helado de miramar, Arequipe de búfala, Café",- - -,0212-3252729
Hago Café,Internacional,4.6,22,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:00am, 8:00pm,mastercard & visa,"Caffé moka caliente, Pizza vegetariana , Frappuccino Caramel",- - -,0212-988.8860
Tinto Melao,Española,4.6,20,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 10:00pm,mastercard & amex,None,- - -,0212-959.9318
Cookie Bomb,Internacional,4.6,19,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 2:00pm, 6:30pm,mastercard & visa,None,- - -,266-8280
Quiero1cafe,Internacional,4.6,18,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:30am, 7:00pm,mastercard & visa,None,- - -,
Voiaghio,Vegetariana,4.6,18,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 4:00pm,mastercard & visa,None,- - -,0424-280.3279
Iepan (instituto Europeo del Pan),Internacional,4.6,16,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:00am, 5:00pm,mastercard & visa,"Golfeados, Pan gallego, Golfeados",- - -,0212-4155333
Sushideliveryccs,Japonesa,4.6,14,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 10:00pm,None,"Fuji Roll, Fuji Roll, Fuji Roll",- - -,0426-516.9266
Arcanos Lunch,Venezolana,4.6,13,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 6:30am, 6:00pm,mastercard & visa,"Empanada Asado Negro, Pollo con Champiñones, Mechada con Queso",- - -,0212-373.1165
Komekoko,Internacional,4.6,13,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:00am, 6:00pm,mastercard & visa,"Cocada Tradicional, Cocada con leche condensada y oreo, Cocada con baño de Oreo",- - -,
Salumificio i Visconti,Italiana,4.6,12,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", Cerrado, Cerrado,mastercard & visa,"cecina, cecina, cecina",- - -,0412-230.3510
Mookah,Internacional,4.6,12,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 4:00pm, 12:00am,mastercard & visa,"Trufa roll, Los coquitos de Salmón, Mookah roll",- - -,+584147506033
Tribus Café Cultural,Venezolana,4.6,11,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 9:00am, 5:00pm,mastercard & visa,"Café Antonia Palacios, Chocolate blanco de taza, Torta Colonial",- - -,0426-117.0194
Full Empanada Express,Venezolana,4.6,11,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:00am, 4:00pm,mastercard & amex,None,- - -,0212-264.0001
La Estación,Internacional,4.6,11,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 6:00pm,mastercard & visa,None,- - -,0412-305.4647
Pepe Frijoles (El Hatillo),Mexicana,4.6,10,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 8:00pm,mastercard & visa,None,- - -,0212-211.5441
Heladeli,Internacional,4.6,10,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:30pm, 9:00pm,mastercard & visa,"Brownie gelato, Fresas con crema, Merengada de oreo",- - -,0212-373.3634
24 Reposteria,Internacional,4.6,9,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 6:00pm,mastercard & visa,None,- - -,0414-274.6584
Coffee Rolls,Internacional,4.6,9,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:00am, 7:00pm,mastercard & visa,"Roll, Roll, Roll",- - -,
Galipan Gourmet,Gourmet,4.6,9,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:00am, 7:00pm,mastercard & visa,"Pollo a la Parmesana, Ensalada Cesar, Asado Negro",- - -,0212-952.1516
Zona Burger,Salir a comer,4.6,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 7:00pm,mastercard & visa,None,- - -,0212-562.7826
Las Operadas de 30,Venezolana,4.6,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:00am, 12:00pm,mastercard & visa,None,- - -,0424-126.2704
Tu Crujiente Pizza a La Leña,Pizzería,4.6,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:30am, 7:00pm,mastercard & visa,"margarita, La pizza Primavera, margarita",- - -,0212-341.2775
La 300,Venezolana,4.6,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", las 24hs, las 24hs,mastercard & visa,None,- - -,
El Rey David (San Bernardino),Internacional,4.6,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:00am, 8:00pm,mastercard & visa,None,- - -,0212-551.0064
Victor Pastries Gourmet (Boleita Norte),Salir a comer,4.6,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:30am, 5:00pm,mastercard & visa,None,- - -,0424-218.0953
Gourmet Planet,Gourmet,4.6,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:00am, 5:00pm,None,"Pollo Planet, Quesillo, Pollo Planet",- - -,0212-232.3375
Maxi Donas (Los Dos Caminos),Internacional,4.5,531,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:30am, 5:30pm,mastercard & visa,"Dona de nutella, Dona rellena con crema pastelera, Dona de chocolate ",- - -,0212-583.7638
Pizpa (Horizonte),Pizzería,4.5,464,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:00am, 8:00pm,mastercard & visa,"Pizza de nutella, Pizza cuatro quesos, Pizza degustación",- - -,0212-234.7860
Maute Grill,Salir a comer,4.5,408,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 10:00pm,mastercard & amex,"Bife de punta c/ ensalada de berro y tomate , Ensalada césar de berro, Jarra de sangria",- - -,0212-991.5662
Din Din,Coreana,4.5,235,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 3:00pm y 6:00pm a 9:00pm,mastercard & visa,"Bibimbap, Mandu, Jajangmyeon",- - -,0212-285.4853
Taquería Santa Sofía,Mexicana,4.5,168,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:30pm, 2:30pm y 5:00pm a 9:00pm,mastercard & visa,"Tostada de pollo especial, Tostada de cochino especial, Tostada de pollo queso y guacamole",- - -,0212-987.9734
La Gorda,Venezolana,4.5,132,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:30am, 4:00pm,mastercard & amex,"Asado negro, Pastel de pollo, Pollo a la parmesana",- - -,0212-963.7476
Mexican Burguer,Mexicana,4.5,113,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 10:00pm,mastercard & amex,"Botanachos, Botanachos, Botanachos",- - -,0212-636.4903
Sushi Time,Japonesa,4.5,108,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:30pm, 9:00pm,mastercard & visa,None,- - -,0212-986.8287
El Brasero,Portuguesa,4.5,86,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:30am, 10:00pm,mastercard & amex,"Parrilla Brasero, enslad sandrita, Parrilla Brasero",- - -,0212-271.7846
Itto Sushi,Japonesa,4.5,86,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 8:30pm,mastercard & visa,None,- - -,0212-991.7810
Arte Sano Veggie and Gourmet,De Autor,4.5,68,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 9:30am, 6:00pm,mastercard & visa,"Albondigas de espinacas, Chupe Rojo, Ceviche ahumado",- - -,04143249312
Tivoli,Italiana,4.5,60,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:30am, 8:30pm,mastercard & visa,"Profiteroles de chocolate , Sainte onore , Mouse de parchita",- - -,0212-793.7548
Arizona Grill,Internacional,4.5,56,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:30am, 12:00am,mastercard & amex,"Prime rib sin hueso, Sopa de cebolla, Churrasco de solomo nacional",- - -,0212-952.2511
Tentazione del Corso,Internacional,4.5,56,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:00am, 6:30pm,mastercard & visa,None,- - -,0212-286.7204
Aurelia,Española,4.5,53,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 6:00pm,mastercard & visa,"Conejo al vino, Cordero al vino, Papas al Vapor",- - -,0212-942.0243
Palepop,Internacional,4.5,52,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 6:30pm,mastercard & visa,None,- - -,0212-977.0933
Hilda,Internacional,4.5,46,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:00am, 10:00pm,mastercard & amex,"Pollo a la canasta, Pizza capressa, Pollo a la canasta",- - -,0212-7636401
4d (Los Palos Grandes),Internacional,4.5,41,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 8:00pm,mastercard & visa,"Helado de avellana , Helado de yogurt natural, Helado de Stracciatella",- - -,0212-283.4131
Doris,Internacional,4.5,40,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:30am, 6:30pm,mastercard & visa,"Cola de langosta, Cola de langosta, Torta de Milhojas",- - -,0212-286.6422
El Rey de Los Golfeados,Venezolana,4.5,36,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:30am, 6:30pm,visa,"Golfeados con queso de mano, Cachito de jamón, Golfeados con queso de mano",- - -,0212-412.2420
Santorini,Internacional,4.5,36,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:00am, 8:00pm,mastercard & visa,"Mini bomba de Nutella, Cheesecake de chocolate, Pastel de hojaldre de queso y jamon",- - -,0212-985.8020 
St. Bath's,Internacional,4.5,35,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:00am, 9:00pm,mastercard & visa,"Sandwich club house, Sandwich deli, Dona",- - -,0212-443.5797
Grill Market Deli,Internacional,4.5,34,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 5:00pm,mastercard & visa,"Pulled pork, Hamburguesa criolla, Sandwich Selva Negra",- - -,0212-264.4806
Arroz Con Leche Me Quiero Casar,Venezolana,4.5,31,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:30am, 6:30pm,mastercard & visa,"Torta de oreo, Atardecer playero (arroz con coco) , Pie de Limón",- - -,0212-952.1419
Cacao de Origen,Venezolana,4.5,30,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 10:30am, 6:00pm,mastercard & visa,"chocolate en taza, Torta de chocolate, chocolate en taza",- - -,0212-614.5673
Le Notre Gourmet,Internacional,4.5,29,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:00am, 10:00pm,mastercard & visa,"Voulevant de nutella, Pastel de nutella , Ensalada cesar con pollo",- - -,0212-373.0157
El Cordobes,Española,4.5,24,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 8:00pm,mastercard & visa,"Langosta, Lechon al horno, Asopado de mariscos ",- - -,0212-235.5760
Sr. Papa,Internacional,4.5,23,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:30am, 7:00pm,mastercard & visa,"Cono con tocineta y queso fundido, Papas con queso fundido, Bacana",- - -,0416-145.3947
Rubenchos,Mexicana,4.5,22,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:00am, 7:00pm,None,"Hamburguesa crispy, Burguer Parrilla, Costillas BBQ",- - -,0212-576.2777
